timestamp,tank_id,pH,EC_mS_cm,temp_C,do_mg_L
2025-12-07 20:20:00,TANK_02,6.314,2.268,24.46,6.5
2025-12-07 20:30:00,TANK_02,6.312,2.308,24.74,6.29
2025-12-07 20:40:00,TANK_02,6.321,2.335,24.62,6.42
2025-12-07 20:50:00,TANK_02,6.33,2.366,25.32,6.28
2025-12-07 21:00:00,TANK_02,6.325,2.388,24.71,6.71
2025-12-07 21:10:00,TANK_02,6.312,2.417,24.89,6.33
2025-12-07 21:20:00,TANK_02,6.299,2.456,25.06,6.54
2025-12-07 21:30:00,TANK_02,6.291,2.477,24.92,6.44
2025-12-07 21:40:00,TANK_02,6.298,2.498,24.8,6.32
2025-12-07 21:50:00,TANK_02,6.288,2.499,24.08,7.68
2025-12-07 22:00:00,TANK_02,6.271,2.518,24.21,7.68
2025-12-07 22:10:00,TANK_02,6.277,2.535,24.04,7.74
2025-12-07 22:20:00,TANK_02,6.295,2.506,24.18,7.66
2025-12-07 22:30:00,TANK_02,6.293,2.491,24.12,7.74
2025-12-07 22:40:00,TANK_02,6.307,2.499,23.98,7.66
2025-12-07 22:50:00,TANK_02,6.31,2.485,23.77,7.83
2025-12-07 23:00:00,TANK_02,6.304,2.473,23.98,7.61
2025-12-07 23:10:00,TANK_02,6.306,2.465,23.78,7.7
2025-12-07 23:20:00,TANK_02,6.296,2.453,23.88,7.86
2025-12-07 23:30:00,TANK_02,6.29,2.449,23.73,7.62
2025-12-07 23:40:00,TANK_02,6.308,2.444,23.49,7.7
2025-12-07 23:50:00,TANK_02,6.308,2.431,23.78,7.63
